X,Y,OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsReimbursable,IsTrespass,IsUnifiedCommand,LocalIncidentIdentifier,ModifiedBySystem,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID
-95.966197473,35.1991262240001,293860,23873379,,FIREREPORTING,2023/01/10 00:30:00+00,2023/01/23 18:00:00+00,wildcad,6.3,6.3,ARAOC,,,,,,,,,,Human,,,P46N,,2023/01/09 22:05:59+00,,2023/01/23 18:00:00+00,,,,,PA,1522,SACC,,,,,,SOLO 2,,WF,FI,35.19912,-95.96619,2.9,,{0E1BA4B4-2BB8-4831-8B24-0C8EB199686F},,0,1,0,0,0,,000112,wildcad,,,,McIntosh,ARAOC,40091,BIA,OKOMA,,BIA,Federal,,,,,,,SA17A,BIA,OKOMA,US-OK,,,,,,2023-OKOMA-000112,No Decision,,,,2023/01/10 16:22:14+00,2023/01/23 20:30:23+00,0,,,{E85FF5A2-E1A0-4C81-AE3B-2C031E69B632},{03689648-6901-4285-8A36-E21EBC9EA702}
-96.582027653,35.491066247,293861,23873378,,FIREREPORTING,2023/01/10 00:00:00+00,2023/01/23 18:00:00+00,wildcad,4.1,4.1,ARAOC,,,,,,,,,,Human,,,P46M,,2023/01/09 22:24:00+00,,2023/01/23 18:00:00+00,,,,,PA,1522,SACC,,,,,,REDO,,WF,FI,35.49106,-96.58202,,,{52C6FBDC-10F5-4BAA-B570-8F9E9870DFC2},,0,1,0,0,0,,000111,wildcad,,,,Okfuskee,ARAOC,40107,,,,Private,Private,,,,,,,SA17A,BIA,OKOMA,US-OK,,,,,,2023-OKOMA-000111,No Decision,,,,2023/01/10 16:19:11+00,2023/01/23 20:30:37+00,0,,,{56DBF367-03A5-4843-AC0C-7A5A26A59765},{2F0209E4-3D8F-4D4E-87A2-27521DAE724C}
-94.9614972959999,36.3286564790001,293862,23873380,,DEFAULT,,,wildcad,280,1,ARAOC,,,,,,,,,,Undetermined,,,,,2023/01/10 17:06:11+00,,,,,,,,,SACC,,,,,,Kenwood Unit 5A 10,,RX,FI,36.32865,-94.96149,,,{5C1938A5-2B1F-4597-9F9B-84B9AE4306DF},,0,0,0,0,0,,000113,wildcad,,,,Delaware,ARAOC,40041,TRIBE,OKCNA,,Tribal,Other,,,,,,,SA17A,TRIBE,OKCNA,US-OK,,,,,,2023-OKCNA-000113,No Decision,,,,2023/01/10 17:07:36+00,2023/01/10 17:07:59+00,0,,,{F2094E12-71CD-4997-80A6-0AE9A7AAA1D7},{689370FB-30EB-4A93-923F-AC2E26240233}
-107.533410414,37.276975909,293864,23873383,,DEFAULT,,,wildcad,1,1,CODRC,,,,,,,,,,Undetermined,,,,,2023/01/10 17:40:33+00,,,,,,,,0213,RMCC,,,,,,Sauls Creek Piles RX,,RX,FI,37.27697,-107.5334,,,{DE8EEA0E-EE7E-44E9-9DF8-4394DACA6843},,0,0,0,0,0,,000013,wildcad,,,,La Plata,CODRC,08067,USFS,COSJF,,USFS,Federal,,,,,,,RM19,USFS,COSJF,US-CO,,,,,,2023-COSJF-000013,No Decision,,,,2023/01/10 18:06:39+00,2023/01/10 21:42:35+00,0,,,{F7C2717F-844D-413D-BA8E-992FF8C36A34},{F44EE7E9-36E1-46EB-B7E1-73D63BE32819}
-107.599310416,37.154785888,293865,23873384,,DEFAULT,,,wildcad,1,1,CODRC,,,,,,,,,,Undetermined,,,,,2023/01/09 15:35:12+00,,,,,,,,,RMCC,,,,,,Sundance Pile RX ,,RX,FI,37.15478,-107.5993,,,{160CABD3-B7F3-4540-AEAB-B336E212F4C4},,0,0,0,0,0,,000009,wildcad,,,,La Plata,CODRC,08067,BIA,COSUA,,BIA,Federal,,,,,,,RM19,BIA,COSUA,US-CO,,,,,,2023-COSUA-000009,No Decision,,,,2023/01/10 18:13:20+00,2023/01/10 18:13:22+00,0,,,{B8E71E73-3661-4DC8-B425-EFE493DC4701},{12F52E03-9761-4471-A33F-EA7F218E3E60}
-112.659213085,47.5747666350001,293868,23873381,,DEFAULT,,,wildcad,100,1,MTGDC,,,,,,,,,,Undetermined,,,,,2023/01/04 16:16:09+00,,,,,,,,,NRCC,,,,,,Sun River Unit 4 RX,,RX,FI,47.57476,-112.6592,100,,{6F721FFF-5E8A-4D10-AAAC-3D944E89F92E},,0,1,0,0,0,,005012,wildcad,,,,Lewis and Clark,MTGDC,30049,DNRC,MTCES,,State,Other,,,,,,,NR10,USFS,MTHLF,US-MT,,,,,,2023-MTHLF-005012,No Decision,,,,2023/01/10 17:27:27+00,2023/01/19 15:43:55+00,0,,,{47038C5B-8813-4FE8-BA1B-9B3E056CAE69},{75DBDE1F-3404-47D8-B474-04053493185B}
-101.550208903,35.702386023,293873,27369996,,FIREREPORTING,,,wildcad,0.1,0.1,TXTIC,,,,,,,,,,Undetermined,,,P46S,,2023/01/10 18:30:59+00,,2023/03/29 13:23:00+00,,,,,,,SACC,,,,,,SPFG Step up1,,WF,FI,35.70238,-101.5502,,,{6781D15F-1DC1-49E0-AF6A-4EE54A9BAA52},,0,1,0,0,0,,000013,wildcad,,,,Hutchinson,TXTIC,48233,NPS,TXLAP,,NPS,Federal,,,,,,,SA01,NPS,TXLAP,US-TX,,,,,,2023-TXLAP-000013,No Decision,,,,2023/01/10 18:35:12+00,2023/03/29 13:24:09+00,0,,,{6781D15F-1DC1-49E0-AF6A-4EE54A9BAA52},{92EB259E-BEE0-4903-BA6C-08957A4B4822}
-97.591792628,31.0568013750001,293888,27370804,,DEFAULT,2023/01/10 21:36:13+00,2023/01/13 02:26:58+00,wires,2,2,TXTIC,,2,,,,Minimal,,,,Human,Debris and open burning,Open trash burning,,,2023/01/10 18:58:41+00,Type 5 Incident,2023/01/13 02:27:14+00,,,,,,,SACC,,,,,,Dump,,WF,FI,31.056796,-97.591785,,,{F130BE4A-82F4-443E-87DD-00934819807F},,0,,,,,1,230190,firesponse,100,,,Bell,TXTIC,48027,State,TXTXS,,Private,Private,,,,,,,SA11,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),,,2023-TXTXS-230190,No Decision,,,,2023/01/10 20:08:46+00,2023/03/15 14:07:00+00,0,,,{F130BE4A-82F4-443E-87DD-00934819807F},{A34DF4D3-33DE-4CEC-9285-A1C7C7F8395E}
-93.064526663,34.506336232,293892,23873409,,DEFAULT,2023/01/10 19:15:00+00,2023/01/10 19:15:00+00,wildcad,0.2,0.2,ARAOC,,,,,,,,,,Human,,,P46T,,2023/01/10 18:30:00+00,,,,,,,PP,1522,SACC,,,,,,Prospect,,WF,FI,34.50633,-93.06452,0.2,,{DB3C75F8-18DB-496F-8AFE-4ABD03E9D73A},,0,1,0,0,0,,000114,firecode,,,,Garland,ARAOC,05051,NPS,ARHOP,,NPS,Federal,,,,,,,SA17B,NPS,ARHOP,US-AR,,,,,,2023-ARHOP-000114,No Decision,,,,2023/01/10 19:26:10+00,2023/01/10 19:27:33+00,0,,,{9D55A6BE-7FAD-4ADA-92B0-96CC007E3A81},{2C3FF6D1-6564-45F6-B247-992819B10DCA}
-93.0664766639999,34.5113362320001,293894,23873410,,DEFAULT,2023/01/10 19:15:00+00,2023/01/10 19:15:00+00,wildcad,0.1,0.1,ARAOC,,,,,,,,,,Human,,,P46U,,2023/01/10 18:30:00+00,,,,,,,PP,1522,SACC,,,,,,Whittington,,WF,FI,34.51133,-93.06647,0.1,,{3D250836-88E7-4AA8-BAE1-B2099B9DB72A},,0,1,0,0,0,,000115,firecode,,,,Garland,ARAOC,05051,NPS,ARHOP,,NPS,Federal,,,,,,,SA17B,NPS,ARHOP,US-AR,,,,,,2023-ARHOP-000115,No Decision,,,,2023/01/10 19:29:33+00,2023/01/10 19:30:33+00,0,,,{3229542E-2CA9-499C-8EB5-273B9D7CF41A},{EAEB16B0-E840-40BA-AC32-2FE5A702FC00}
-117.325634034,47.657636159,293897,23873425,,DEFAULT,,,IROC,,,WANEC,,,,,,,,,,,,,,,2023/01/10 20:08:00+00,,,,,,,,,NWCC,,,,,,2023 SPD MISC RX BURNING,,RX,FI,,,,,{1F7D1CF5-C49F-495E-A94D-51E94F410415},,0,,,,,,000051,IROC,,,,Spokane,WANEC,53063,,,,Private,Private,,,,,,,NW10,BLM,WASPD,US-WA,,,,,,2023-WASPD-000051,No Decision,,,,2023/01/10 20:09:47+00,2023/01/10 20:09:47+00,0,,,{85D17F82-DF84-49FD-B2BE-E2F7CA32263F},{85CBF76C-10E4-4180-8252-BCF696B61BB8}
-117.462487049,33.977160892,293898,23873408,,DEFAULT,2023/01/10 19:26:11+00,2023/01/10 19:26:12+00,cfcad,0.01,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/01/10 19:04:44+00,,,,,,,,,OSCC,,,,,,LIMONITE AV / CLAY ST,,WF,FI,33.977156,-117.462475,,,{423BEF91-3F01-4078-BA55-52145F1068B4},,0,0,0,0,0,,004945,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-004945,No Decision,,,,2023/01/10 19:25:38+00,2023/01/10 19:25:40+00,0,,,{DCF79412-90DE-4F1F-8108-464D5C06AB5C},{83687FD6-7D47-4448-A2B0-5B96D4DCCF71}
-117.005513969,33.9641659160001,293902,23873407,,DEFAULT,2023/01/10 19:10:00+00,,cfcad,0.01,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/01/10 18:49:16+00,,,,,,,,,OSCC,,,,,,HANNON RD / BROOKSIDE AV,,WF,FI,33.964161,-117.005502,,,{8570DDA8-6C01-4955-A732-A382493D41BD},,0,0,0,0,0,,004935,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-004935,No Decision,,,,2023/01/10 19:23:47+00,2023/01/10 19:31:53+00,0,,,{C4AAE60F-C411-4B19-AF1B-CA5830463CE7},{597C1EDB-9223-4936-ABEF-412287D3DA89}
-117.898069954,48.5472283570001,293905,23873418,,DEFAULT,,,IROC,,,WANEC,,,,,,,,,,,,,,,2023/01/10 19:47:00+00,,,,,,,,,NWCC,,,,,,2023 COF MISC RX BURNING,,RX,FI,,,,,{188DD0F0-E2DF-461F-979B-97A50B14A4F8},,0,,,,,,000046,IROC,,,,Stevens,WANEC,53065,,,,Private,Private,,,,,,,NW09,USFS,WACOF,US-WA,,,,,,2023-WACOF-000046,No Decision,,,,2023/01/10 19:50:27+00,2023/01/10 19:50:27+00,0,,,{EC5853AD-72E9-4F14-A58B-94C458C4221A},{B80813DB-EF76-4DDC-99C4-E48E2A3DFE48}
-117.561124024,47.419726118,293906,23873427,,DEFAULT,,,IROC,,,WANEC,,,,,,,,,,,,,,,2023/01/10 20:11:00+00,,,,,,,,,NWCC,,,,,,2023 USFWS INLAND NORTHWEST RX BURNING,,RX,FI,,,,,{11CCB9E5-51E9-47EF-9D76-79C2E1FEA930},,0,,,,,,000053,IROC,,,,Spokane,WANEC,53063,FWS,WATBR,,USFWS,Federal,,,,,,,NW10,FWS,WATBR,US-WA,,,,,,2023-WATBR-000053,No Decision,,,,2023/01/10 20:14:17+00,2023/01/10 20:14:17+00,0,,,{B49C387F-0D50-44DC-A163-0A6CFD0B2B49},{5C0BE0ED-6A38-4BDF-B56C-00FEB482B3C0}
-117.560854078,47.658056134,293911,23873439,,DEFAULT,,,IROC,,,WANEC,,,,,,,,,,,,,,,2023/01/10 20:28:00+00,,,,,,,,,NWCC,,,,,,2023 KAT MISC RX BURNING,,RX,FI,,,,,{FC6BD6A8-2264-4042-A188-198FA6A553EF},,0,,,,,,000059,IROC,,,,Spokane,WANEC,53063,,,,Private,Private,,,,,,,NW10,,WAKAT,US-WA,,,,,,2023-WAKAT-000059,No Decision,,,,2023/01/10 20:29:37+00,2023/01/10 20:29:37+00,0,,,{E2F71E98-890C-4513-97E9-8DFD51861C93},{BE8BC281-9F28-4F7A-B19D-FC90FFA7C37C}
-116.200608809,33.726718932,293922,23873428,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/01/10 17:26:32+00,,,,,,,,,OSCC,,,,,,GOLF CENTER PY / GOLF CENTER PY OFRP,,WF,FI,33.726714,-116.200597,,,{193034B6-EBDD-4599-96FC-0428AC1CDB9E},,0,0,0,0,0,,004901,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-004901,No Decision,,,,2023/01/10 20:18:42+00,2023/01/10 20:18:42+00,0,,,{4E3C57DB-B930-484E-A947-6FA5316956BC},{C97B018A-D683-4903-81E2-29B9682D0932}
-81.5258331209999,27.609175113,293935,23873462,,DEFAULT,,,IROC,,,FLEAQC,,,,,,,,,,,,,,,2023/01/10 20:39:00+00,,,,,,,,,SACC,,,,,,FY 23 Avon Park RX Burn Support-FWS,,RX,FI,,,,,{394E031F-4DE7-4DD1-8FBB-99DCDBD29A6B},,0,,,,,,000001,IROC,,,,Highlands,FLFIC,12055,,,,Private,Private,,,,,,,SA48,USAF,FLAPQ,US-FL,,,,,,2023-FLAPQ-000001,No Decision,,,,2023/01/10 21:53:07+00,2023/01/10 21:53:07+00,0,,,{1601F52B-5C20-4F06-B77B-99F260F88FD7},{0D27FFC4-10F0-4A13-850C-B9E734B7AB98}
-81.9236143379999,27.6544495140001,293936,23873451,,DEFAULT,,,ics209,475,,FLFIC,0,,,,,Minimal,,Creeping,,Human,,,,,2023/01/09 17:31:00+00,Type 5 Incident,,0,100,0,0,,,SACC,2023/01/14 19:40:11+00,2023/01/14 10:23:00+00,2023/01/14 19:30:00+00,F,Type 5 IC,STREAMSONG,SOUTH OF STREAMSONG RESORT NEAR LITTLE PAYNE RD C/S FORT GREEN RD,WF,FI,,,,,{0507D435-7F15-4171-A30F-E3C949759DEB},,0,,,,,0,231400007,ics209,100,100,Fort Green,Polk,FLFIC,12105,,,,Private,Private,,,,,,,SA48,DVF,FLFLS,US-FL,,,Tall Grass (2.5 feet),Southern Rough,9,2023-FLFLS-231400007,No Decision,,,,2023/01/10 21:20:14+00,2023/01/14 19:40:12+00,0,,,{86E12BBE-BAE9-42AA-98D5-6341A9BF9D57},{33DC70A6-52BC-48EA-98A4-0DA2C2214906}
-122.906473459,39.171925018,293937,27372011,,DEFAULT,,,IROC,,,CAMNFC,,,,,,,,,,,,,,,2023/01/07 22:07:00+00,,,,,,,,,ONCC,,,,,,UPPERLAKE & COVELO PILE RX BURN PLAN,,RX,FI,,,,,{530E6B03-7023-422C-B707-2975024AE533},,0,,,,,,000015,IROC,,,,Lake,CALNCC,06033,USFS,CAMNF,,USFS,Federal,,,,,,,NC02,USFS,CAMNF,US-CA,,,,,,2023-CAMNF-000015,No Decision,,,,2023/01/10 22:09:17+00,2023/03/15 22:06:17+00,0,,,{530E6B03-7023-422C-B707-2975024AE533},{A5B39DB3-17A0-4CFD-9A60-C087BF0DFFBC}
-81.066132948,26.249864787,293940,27371607,,DEFAULT,2023/03/24 21:59:59+00,,wildcad,350,1,FLFIC,,,,,,,,,,Undetermined,,,,,2023/01/10 20:03:51+00,,,,,,,,,SACC,,,,,,BICY Nobles A Rx FY23,,RX,FI,26.24986,-81.06613,,,{93D58E03-54EE-4A93-92BC-0A0CBCAA8D4C},,0,0,0,0,0,,000087,wildcad,,,,Collier,FLFIC,12021,NPS,FLBCP,,NPS,Federal,,,,,,,SA50,NPS,FLBCP,US-FL,,,,,,2023-FLBCP-000087,No Decision,,,,2023/01/10 21:30:22+00,2023/03/24 19:22:29+00,0,,,{93D58E03-54EE-4A93-92BC-0A0CBCAA8D4C},{D78FBBE0-A0A5-475F-84BD-24C6AAB2AA7D}
-95.212374511,33.316650828,293959,23873475,,DEFAULT,2023/01/11 00:29:12+00,2023/01/11 00:37:32+00,wires,1,1,TXTIC,,,,,,Minimal,,,,Human,Debris and open burning,Yard debris,,,2023/01/10 22:48:21+00,Type 5 Incident,,,,,,,,SACC,,,,,,Franklin 0193,,WF,FI,33.31603333,-95.2118,,,{F58C7C63-5F80-4ECF-A6B3-E90223CD27B2},,0,,,,,1,230193,wires,100,,,Franklin,TXTIC,48159,State,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,TU3,Southern Rough,,,2023-TXTXS-230193,No Decision,,,,2023/01/10 23:50:09+00,2023/02/20 18:17:42+00,0,,,{428963DF-7828-4C77-A6CF-92A295A82F6F},{1A96DD2A-7890-470E-A47D-C97B51E27C45}
-97.798561379,33.6013448460001,293962,23873478,,DEFAULT,2023/01/11 21:04:16+00,2023/01/16 21:31:55+00,wires,240,240,TXTIC,,,,,,Minimal,,,,Human,Equipment and vehicle use,Electric motor/power tools/battery,,,2023/01/10 23:08:15+00,Type 5 Incident,,,,,,,,SACC,,,,,,Legacy,,WF,FI,33.60556,-97.78332,,,{E6A85122-8FD0-4092-A188-669C2AE61991},,0,,,,,1,230194,wires,100,,,Montague,TXTIC,48337,State,TXTXS,,Private,Private,,,,,,,SA06,SFS,TXTXS,US-TX,,,Short Grass (1 foot),,,2023-TXTXS-230194,No Decision,,,,2023/01/11 00:59:13+00,2023/01/16 21:32:16+00,0,,,{89CB7B84-7F8C-4B83-A7C3-6E468F55BA57},{F75E5284-B8F7-430D-A874-13467069104A}
-116.971979948,33.7801968960001,293963,23873480,,DEFAULT,2023/01/11 01:05:59+00,,cfcad,0.01,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/01/11 01:00:21+00,,,,,,,,,OSCC,,,,,,S STATE ST /W 7TH ST,,WF,FI,33.780192,-116.971968,,,{B5720F37-4E03-4E14-B1A4-4D8C41A505B6},,0,0,0,0,0,,005135,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-005135,No Decision,,,,2023/01/11 01:07:31+00,2023/01/11 01:07:52+00,0,,,{6E11F6EB-76A0-401C-B6B1-D5F0398A128E},{E8568159-C542-43C7-B84B-215DC1939E4D}
-116.112902779,33.539984915,293966,23873483,,DEFAULT,2023/01/11 01:30:00+00,,cfcad,0.01,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/01/11 01:15:57+00,,,,,,,,,OSCC,,,,,,70,,WF,FI,33.53998,-116.112891,,,{04E6CAFD-A25B-47B1-8735-C82A2788F34F},,0,0,0,0,0,,005148,cfcad,,,,Riverside,CARRCC,06065,BIA,CASCA,,BIA,Federal,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-005148,No Decision,,,,2023/01/11 01:33:28+00,2023/01/11 07:54:00+00,0,,,{36F844DA-5529-40F4-A476-4C2E29A10F22},{A36413FD-42C0-490D-A0A9-1A208779E261}
-116.505956877,33.9069859370001,293967,23873481,,DEFAULT,2023/01/11 01:56:27+00,,cfcad,0.01,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/01/11 01:05:11+00,,,,,,,,,OSCC,,,,,,BEACON WY  DHSP,,WF,FI,33.906981,-116.505945,,,{2C70709A-FF10-4AF0-850E-F9D06A508CD7},,0,0,0,0,0,,005139,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-005139,No Decision,,,,2023/01/11 01:17:06+00,2023/01/11 01:55:54+00,0,,,{6C7501A8-E5F3-4A55-9842-9D9054FE609C},{98F43ED9-11CB-4F90-A246-86F0CBCC42D4}
-117.736992102,34.059074885,293973,23873491,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,2023/01/11 06:07:00+00,,,,,,,,,OSCC,,,,,,LAC-012295,,WF,FI,34.05907,-117.73698,,,{25CF277E-243B-4735-B6E2-453A57DF283F},,0,,,,,,012295,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-012295,No Decision,,,,2023/01/11 06:10:49+00,2023/01/11 06:10:49+00,0,,,{8894F967-ABE8-4A64-8686-AC910A228976},{71CD97FD-2B1C-46A0-BFC4-A88E35CECCF6}
-116.070260775,33.583908922,293977,23873494,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/01/11 07:33:47+00,,,,,,,,,OSCC,,,,,,DALE KILER RD / AVE 64,,WF,FI,33.583904,-116.070249,,,{A8FA6A45-8F8E-43B5-AF1F-1F12457294DC},,0,0,0,0,0,,005280,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-005280,No Decision,,,,2023/01/11 07:46:13+00,2023/01/11 07:46:13+00,0,,,{D388482C-5698-43DF-886A-3EE3A8D68437},{8E3C616E-E832-4726-94E3-C0A9C0E8E594}
-96.0586975159999,35.4621762680001,293979,23873496,,FIREREPORTING,2023/01/10 23:00:00+00,2023/01/23 18:00:00+00,wildcad,2.1,2.1,ARAOC,,,,,,,,,,Human,,,P46Y,,2023/01/10 20:50:00+00,,2023/01/23 18:00:00+00,,,,,PA,1522,SACC,,,,,,SHEPARD,,WF,FI,35.46217,-96.05869,,,{4F2F08E4-3801-4378-B21C-9664084743D8},,0,1,0,0,0,,000116,wildcad,,,,Okmulgee,ARAOC,40111,,,,Private,Private,,,,,,,SA17A,BIA,OKOMA,US-OK,,,,,,2023-OKOMA-000116,No Decision,,,,2023/01/11 14:47:24+00,2023/01/23 20:41:45+00,0,,,{56448310-4C84-430F-8D3E-0D9F98BF5E14},{E0F0A481-75B2-4648-B7B2-18957250FA9C}
-113.106957791,48.5011177640001,293983,23873500,,DEFAULT,,,IROC,,,MTBFAC,,,,,,,,,,,,,P46Z,,2023/01/10 21:30:00+00,,,,,,,,,NRCC,,,,,,COW,,WF,FI,,,,,{086D1F36-2E7B-4CCF-B431-BB5CDDD522EA},,0,,,,,,000003,firecode,,,,Glacier,MTBFAC,30035,BIA,MTBFA,,BIA,Federal,,,,,,,NR10,BIA,MTBFA,US-MT,,,,,,2023-MTBFA-000003,No Decision,,,,2023/01/11 15:56:56+00,2023/01/11 15:59:32+00,0,,,{227CBBA6-F2A7-4BA6-922D-C03924FC2E85},{F61C0C16-C8C1-4C15-A6A2-E012711379B4}
-104.989610027,39.020686319,293985,23873502,,DEFAULT,,,wildcad,113.1,1,COPBC,,,,,,,,,,Undetermined,,,,,2023/01/11 16:19:58+00,,,,,,,,,RMCC,,,,,,Carrol Lakes Piles,,RX,FI,39.02068,-104.9896,380,,{A688F8B5-677D-4597-BF13-496979F4D7DF},,0,1,0,0,0,,000014,wildcad,,,,El Paso,COPBC,08041,USFS,COPSF,,USFS,Federal,,,,,,,RM18,USFS,COPSF,US-CO,,,,,,2023-COPSF-000014,No Decision,,,,2023/01/11 16:24:59+00,2023/01/24 19:33:34+00,0,,,{8EE5A8F8-B2FB-4B63-8571-48BF1366FF13},{93AD8EBC-B3D3-4835-A42E-8913FE91C607}
-112.054712742,46.557916606,293986,23873503,,DEFAULT,,,wildcad,55,1,MTHDC,,,,,,,,,,Undetermined,,,,,2023/01/11 16:13:47+00,,,,,,,,,NRCC,,,,,,Tenmile South Helena Unit 54,,RX,FI,46.55791,-112.0547,,,{F6A83290-5D04-4793-9B1C-87C364F8A8C2},,0,1,0,0,0,,000007,wildcad,,,,Lewis and Clark,MTHDC,30049,USFS,MTHLF,,USFS,Federal,,,,,,,NR11,USFS,MTHLF,US-MT,,,,,,2023-MTHLF-000007,No Decision,,,,2023/01/11 16:58:40+00,2023/01/11 22:33:21+00,0,,,{1E9666B1-DF73-427C-B2A6-8BA3BC1FCADB},{E86F5826-0DCF-4E2B-9C33-BCBE6DB7D7F1}
-103.692110423,44.3105571130001,293987,23873505,,DEFAULT,,,wildcad,5,1,SDGPC,,,,,,,,,,Human,,,,,2023/01/11 17:45:45+00,,,,,,,,,RMCC,,,,,,Strawberry Hill RX,,RX,FI,44.4877,-103.7134,,,{03041FAD-E144-4A65-BC1B-95B5D2289F43},,0,1,0,0,0,,230056,wildcad,,,,Lawrence,SDGPC,46081,USFS,SDBKF,,USFS,Federal,,,,,,,RM05,USFS,SDBKF,US-SD,,,,,,2023-SDBKF-230056,No Decision,,,,2023/01/11 17:47:37+00,2023/03/09 21:14:03+00,0,,,{81712F0C-DA50-4B96-A743-ED9DE7FB1D30},{A8CC6E36-9D7E-4C17-A8BC-21FB1E46BD7B}
-97.5596677889999,33.9048359120001,293992,23873507,,FIREREPORTING,2023/01/11 18:00:00+00,2023/01/23 18:00:00+00,wildcad,241,241,ARAOC,,,,,,,,,,Human,,,P462,,2023/01/11 01:30:00+00,,2023/01/23 18:00:00+00,,,,,PA,1522,SACC,,,,,,SHAKER,,WF,FI,33.90483,-97.55966,,,{F659E9B9-805C-464D-A91D-AF6F2CAAACF2},,0,1,0,0,0,,000117,wildcad,,,,Love,ARAOC,40085,,,,Private,Private,,,,,,,SA03,BIA,OKCHA,US-OK,,,,,,2023-OKCHA-000117,No Decision,,,,2023/01/11 18:32:22+00,2023/01/23 20:42:02+00,0,,,{77DA9731-FA71-4A4D-95B3-80035C0C08A2},{417005B6-30B1-4E39-9203-A8DB791B909F}
-84.544634076,30.0461456080001,293994,23873514,,FIREREPORTING,2023/01/12 15:04:59+00,2023/01/15 17:29:59+00,wildcad,2.8,4,FLFIC,,,,,,,,,,Human,,,P465,,2023/01/11 19:14:00+00,,2023/01/30 15:56:00+00,,,,,P8,0805,SACC,,,,,,340,,WF,FI,30.06243,-84.52372,4,,{3D264F68-4C6E-4F38-B52F-29335789BC20},,0,0,0,0,0,,000098,wildcad,,,,Wakulla,FLFIC,12129,USFS,FLFNF,,USFS,Federal,,,,,,,SA44,USFS,FLFNF,US-FL,,,,,,2023-FLFNF-000098,No Decision,,,,2023/01/11 20:02:45+00,2023/02/04 16:37:07+00,0,,,{5EAE6672-FC17-43E7-B25A-410C90A69853},{0DA6868E-DB8E-4D56-897D-2B76B889FB75}
